18914,227,1,112,2,1,1,211,Lost
1723,206,1,112,2,1,1,211,Lost
5593,333,1,112,1,1,1,111,Lost
7805,391,1,112,1,1,1,111,Lost
6918,554,1,113,1,1,1,111,Lost
15112,322,1,113,1,1,1,111,Lost
8980,334,1,114,1,1,1,111,Lost
9526,593,1,114,1,1,1,111,Lost
6803,404,1,115,1,1,1,111,Lost
15346,528,1,116,1,1,1,111,Lost
9286,627,1,116,1,1,1,111,Lost
12900,336,1,116,1,1,1,111,Lost
6872,365,1,116,1,1,1,111,Lost
19550,263,1,116,2,1,1,211,Lost
19835,164,1,116,3,1,1,311,Lost
15631,53,2,116,4,2,1,421,Potential
17796,450,2,116,1,2,1,121,Lost
15944,600,1,117,1,1,1,111,Lost
9415,672,1,117,1,1,1,111,Lost
587,525,1,117,1,1,1,111,Lost
6645,439,1,117,1,1,1,111,Lost
4084,667,1,118,1,1,1,111,Lost
8954,136,1,118,3,1,1,311,Lost
7940,93,1,118,3,1,1,311,Lost
2355,300,1,118,2,1,1,211,Lost
230,46,1,119,4,1,1,411,Lost
641,6,1,119,4,1,1,411,Lost
12794,161,1,120,3,1,1,311,Lost
7270,321,1,120,1,1,1,111,Lost
14040,594,1,120,1,1,1,111,Lost
7598,576,1,120,1,1,1,111,Lost
6236,436,1,120,1,1,1,111,Lost
5216,372,1,120,1,1,1,111,Lost
5179,497,1,120,1,1,1,111,Lost
10133,384,2,120,1,2,1,121,Lost
12906,185,2,121,2,2,1,221,Lost
1716,547,1,121,1,1,1,111,Lost
6691,409,1,121,1,1,1,111,Lost
15827,522,1,122,1,1,1,111,Lost
19010,492,1,122,1,1,1,111,Lost
12269,670,1,122,1,1,1,111,Lost
6471,343,1,122,1,1,1,111,Lost
16334,160,1,122,3,1,1,311,Lost
13755,171,1,122,2,1,1,211,Lost
9362,167,1,123,3,1,1,311,Lost
5192,271,1,123,2,1,1,211,Lost
1725,669,1,123,1,1,1,111,Lost
10273,644,1,123,1,1,1,111,Lost
17500,512,1,123,1,1,1,111,Lost
13635,395,1,123,1,1,1,111,Lost
10168,273,1,124,2,1,1,211,Lost
391,332,1,124,1,1,1,111,Lost
18668,361,1,125,1,1,1,111,Lost
13377,156,1,125,3,1,1,311,Lost
13709,130,1,125,3,1,1,311,Lost
13986,376,1,125,1,1,1,111,Lost
9848,460,1,125,1,1,1,111,Lost
7848,563,1,125,1,1,1,111,Lost
18267,115,2,125,3,2,1,321,Potential
6586,625,1,126,1,1,1,111,Lost
12858,461,1,126,1,1,1,111,Lost
3250,497,1,126,1,1,1,111,Lost
